id,title,budget,revenue,profit,roi,vote_average,main_genre,lead_actor,director,is_hit
253,Live and Let Die,7000000,161777836,154777836,22.111119428571428,6.4,Adventure,Roger Moore,Guy Hamilton,1
57119,Jumping the Broom,6600000,37710610,31110610,4.713728787878788,6.0,Comedy,Paula Patton,Salim Akil,1
3291,"Good Night, and Good Luck.",7000000,54600000,47600000,6.8,6.8,Drama,David Strathairn,George Clooney,1
398,Capote,7000000,49084830,42084830,6.012118571428571,6.8,Crime,Philip Seymour Hoffman,Bennett Miller,1
8068,Desperado,7000000,25405445,18405445,2.6293492857142855,6.8,Thriller,Antonio Banderas,Robert Rodriguez,1
10803,Logan's Run,9000000,25000000,16000000,1.7777777777777777,6.6,Adventure,Michael York,Michael Anderson,1
682,The Man with the Golden Gun,7000000,97572000,90572000,12.938857142857144,6.3,Adventure,Roger Moore,Guy Hamilton,1
10117,Action Jackson,7000000,20256975,13256975,1.8938535714285714,4.9,Action,Carl Weathers,Craig R. Baxley,1
79316,Devil's Due,7000000,36433975,29433975,4.204853571428571,4.4,Horror,Allison Miller,Matt Bettinelli-Olpin,1
2074,Flirting with Disaster,7000000,14702438,7702438,1.1003482857142857,6.3,Comedy,Ben Stiller,David O. Russell,1
308639,Dope,700000,17986781,17286781,24.69540142857143,7.2,Crime,Shameik Moore,Rick Famuyiwa,1
22314,In Too Deep,7000000,14011454,7011454,1.0016362857142858,6.2,Drama,Omar Epps,Michael Rymer,1
2662,House of 1000 Corpses,7000000,16829545,9829545,1.4042207142857144,6.0,Horror,Sid Haig,Rob Zombie,1
12573,A Serious Man,7000000,31430334,24430334,3.4900477142857143,6.6,Comedy,Michael Stuhlbarg,Joel Coen,1
241771,Beyond the Lights,7000000,14618727,7618727,1.0883895714285714,7.0,Romance,Gugu Mbatha-Raw,Gina Prince-Bythewood,1
11051,The Last Temptation of Christ,7000000,8373585,1373585,0.19622642857142858,7.0,Drama,Willem Dafoe,Martin Scorsese,0
14578,Outside Providence,7000000,7292175,292175,0.041739285714285715,5.6,Romance,Shawn Hatosy,Michael Corrente,0
13006,Split Second,7,5,-2,-0.2857142857142857,5.7,Thriller,Rutger Hauer,Tony Maylam,0
16651,The Other Side of Heaven,7000000,4720371,-2279629,-0.3256612857142857,6.7,Action,Christopher Gorham,Mitch Davis,0
4251,Veer-Zaara,7000000,29385320,22385320,3.197902857142857,7.4,Drama,Shah Rukh Khan,Yash Chopra,1
14112,Auto Focus,7000000,2062066,-4937934,-0.7054191428571429,6.1,Drama,Greg Kinnear,Paul Schrader,0
71859,We Need to Talk About Kevin,7000000,6038942,-961058,-0.137294,7.4,Drama,John C. Reilly,Lynne Ramsay,0
33676,Losin' It,7000000,1246141,-5753859,-0.8219798571428572,4.5,Comedy,Tom Cruise,Curtis Hanson,0
30128,I Hope They Serve Beer in Hell,7000000,1429299,-5570701,-0.7958144285714286,5.7,Comedy,Matt Czuchry,Bob Gosse,0
44835,Hesher,7000000,382946,-6617054,-0.9452934285714286,6.7,Drama,Joseph Gordon-Levitt,Spencer Susser,0
306745,Freeheld,7000000,573335,-6426665,-0.918095,7.1,Romance,Julianne Moore,Peter Sollett,0
47088,The Extra Man,7000000,453079,-6546921,-0.9352744285714286,5.9,Comedy,Kevin Kline,Shari Springer Berman,0
110402,Hard to Be a God,7000000,1310673,-5689327,-0.812761,6.7,Drama,Leonid Yarmolnik,Aleksey German,0
27004,Ca$h,7000000,46488,-6953512,-0.9933588571428571,6.0,Crime,Sean Bean,Stephen Milburn Anderson,0
8374,The Boondock Saints,6000000,30471,-5969529,-0.9949215,7.2,Action,Willem Dafoe,Troy Duffy,0
164372,The Snow Queen,7000000,12400000,5400000,0.7714285714285715,5.1,Animation,Ivan Okhlobystin,Vladlen Barbe,0
13001,Stargate: The Ark of Truth,7000000,8900000,1900000,0.2714285714285714,6.9,Adventure,Ben Browder,Robert C. Cooper,0
9571,Dazed and Confused,6900000,7993039,1093039,0.15841144927536233,7.4,Comedy,Jason London,Richard Linklater,0
82505,House at the End of the Street,6900000,44287131,37387131,5.418424782608696,5.6,Horror,Jennifer Lawrence,Mark Tonderai,1
46738,Incendies,6800000,7103838,303838,0.044682058823529415,7.9,Drama,Lubna Azabal,Denis Villeneuve,0
250546,Annabelle,6500000,255273813,248773813,38.272894307692304,5.6,Horror,Annabelle Wallis,John R. Leonetti,1
38415,Bran Nue Dae,7,7,0,0.0,5.2,Comedy,Rocky McKenzie,Rachel Perkins,0
650,Boyz n the Hood,6500000,57504069,51004069,7.846779846153846,7.4,Crime,Laurence Fishburne,John Singleton,1
16620,La Bamba,6500000,54215416,47715416,7.34083323076923,6.8,Drama,Lou Diamond Phillips,Luis Valdez,1
11033,Dressed to Kill,6500000,31899000,25399000,3.9075384615384614,6.8,Horror,Michael Caine,Brian De Palma,1
9430,Go,6500000,28451622,21951622,3.3771726153846156,7.0,Crime,Sarah Polley,Doug Liman,1
8998,Friends with Money,6500000,13368437,6868437,1.0566826153846154,5.1,Comedy,Catherine Keener,Nicole Holofcener,1
10514,The Andromeda Strain,6500000,12376563,5876563,0.9040866153846154,7.0,Science Fiction,Arthur Hill,Robert Wise,0
76025,Shame,6500000,17693675,11193675,1.7221038461538463,7.0,Drama,Michael Fassbender,Steve McQueen,1
4836,Layer Cake,6500000,11850214,5350214,0.8231098461538462,7.0,Drama,Daniel Craig,Matthew Vaughn,0
14631,The Work and the Glory II: American Zion,6500000,2025032,-4474968,-0.6884566153846153,8.0,Drama,Sam Hennings,Sterling Van Wagenen,0
87499,The East,6500000,2401510,-4098490,-0.6305369230769231,6.5,Drama,Brit Marling,Zal Batmanglij,0
18923,A Home at the End of the World,6500000,1548955,-4951045,-0.7616992307692307,6.8,Romance,Colin Farrell,Michael Mayer,0
28089,The Messenger,6500000,1521261,-4978739,-0.7659598461538462,7.1,Drama,Ben Foster,Oren Moverman,0
218,The Terminator,6400000,78371200,71971200,11.2455,7.3,Action,Arnold Schwarzenegger,James Cameron,1
338,"Good bye, Lenin!",4800000,79384880,74584880,15.538516666666666,7.4,Comedy,Daniel Brühl,Wolfgang Becker,1
10925,The Return of the Living Dead,4000000,14237000,10237000,2.55925,7.3,Comedy,Clu Gulager,Dan O'Bannon,1
2293,Mallrats,6000000,2122561,-3877439,-0.6462398333333333,6.8,Romance,Jason Lee,Kevin Smith,0
621,Grease,6000000,181813770,175813770,29.302295,7.2,Romance,John Travolta,Randal Kleiser,1
792,Platoon,6000000,138530565,132530565,22.0884275,7.5,Drama,Tom Berenger,Oliver Stone,1
1777,Fahrenheit 9/11,6000000,119114517,113114517,18.8524195,6.8,Documentary,Robert De Niro,Michael Moore,1
642,Butch Cassidy and the Sundance Kid,6000000,102308889,96308889,16.0514815,7.4,History,Paul Newman,George Roy Hill,1
433,Mary Poppins,6000000,102272727,96272727,16.0454545,7.4,Comedy,Julie Andrews,Robert Stevenson,1
1725,West Side Story,6000000,43656822,37656822,6.276137,7.0,Crime,Natalie Wood,Robert Wise,1
11977,Caddyshack,6000000,39846344,33846344,5.641057333333333,6.6,Comedy,Chevy Chase,Harold Ramis,1
16158,The Wood,6000000,25059640,19059640,3.176606666666667,7.1,Comedy,Omar Epps,Rick Famuyiwa,1
629,The Usual Suspects,6000000,23341568,17341568,2.890261333333333,8.1,Drama,Stephen Baldwin,Bryan Singer,1
10160,A Nightmare on Elm Street 5: The Dream Child,8000000,22168359,14168359,1.771044875,5.5,Horror,Robert Englund,Stephen Hopkins,1
11452,National Lampoon’s Van Wilder,5000000,38275483,33275483,6.6550966,5.9,Comedy,Ryan Reynolds,Walt Becker,1
12163,The Wrestler,6000000,44703995,38703995,6.450665833333334,7.3,Drama,Mickey Rourke,Darren Aronofsky,1
32275,Duel in the Sun,6000000,20400000,14400000,2.4,6.2,Western,Jennifer Jones,King Vidor,1
1103,Escape from New York,6000000,50244700,44244700,7.374116666666667,6.9,Science Fiction,Kurt Russell,John Carpenter,1
14144,Daddy Day Camp,6000000,18197398,12197398,2.0328996666666668,4.4,Comedy,Cuba Gooding Jr.,Fred Savage,1
10622,Mr. Nice Guy,12716953,18814720,6097767,0.4794990592479189,6.3,Crime,Jackie Chan,Sammo Hung,0
13370,A Mighty Wind,6000000,18750246,12750246,2.125041,6.6,Comedy,Bob Balaban,Christopher Guest,1
10215,Sliding Doors,6000000,58000000,52000000,8.666666666666666,6.5,Comedy,Gwyneth Paltrow,Peter Howitt,1
25066,Tales from the Hood,6000000,12000000,6000000,1.0,5.4,Crime,Clarence Williams III,Rusty Cundieff,1
1523,The Last King of Scotland,6000000,48027970,42027970,7.004661666666666,7.4,Drama,Forest Whitaker,Kevin Macdonald,1
11361,Halloween 5: The Revenge of Michael Myers,5000000,11642254,6642254,1.3284508,5.2,Horror,Donald Pleasence,Dominique Othenin-Girard,1
92591,Bernie,5000000,9206470,4206470,0.841294,6.5,Comedy,Jack Black,Richard Linklater,0
57612,Dolphins and Whales: Tribes of the Ocean,6000000,7518876,1518876,0.253146,8.0,Documentary,Daryl Hannah,Jean-Jacques Mantello,0
15256,200 Cigarettes,6000000,6852450,852450,0.142075,6.1,Comedy,Ben Affleck,Risa Bramon Garcia,0
83686,The Words,6000000,13231461,7231461,1.2052435,6.4,Drama,Bradley Cooper,Brian Klugman,1
28053,City Island,6000000,6670712,670712,0.11178533333333333,6.9,Drama,Andy García,Raymond De Felitta,0
67913,The Guard,6000000,19560274,13560274,2.2600456666666666,6.8,Action,Brendan Gleeson,John Michael McDonagh,1
13991,College,7000000,6230276,-769724,-0.10996057142857144,4.8,Comedy,Drake Bell,Deb Hagan,0
1443,The Virgin Suicides,6000000,10409377,4409377,0.7348961666666667,7.1,Drama,James Woods,Sofia Coppola,0
231576,Wish I Was Here,5500000,5483299,-16701,-0.0030365454545454545,6.4,Drama,Zach Braff,Zach Braff,0
16172,Simply Irresistible,6000000,4398989,-1601011,-0.2668351666666667,5.5,Comedy,Sarah Michelle Gellar,Mark Tarlov,0
15797,Only the Strong,6000000,3283371,-2716629,-0.4527715,6.9,Action,Mark Dacascos,Sheldon Lettich,0
13537,Shattered Glass,6000000,2944752,-3055248,-0.509208,6.6,Drama,Hayden Christensen,Billy Ray,0
20794,Novocaine,6000000,2025238,-3974762,-0.6624603333333333,6.0,Comedy,Chelcie Ross,David Atkins,0
576,The Wild Bunch,6244087,638641,-5605446,-0.8977206755767496,7.6,Adventure,William Holden,Sam Peckinpah,0
13990,The Wackness,6000000,2899975,-3100025,-0.5166708333333333,6.2,Drama,Ben Kingsley,Jonathan Levine,0
27549,Beastmaster 2: Through the Portal of Time,6000000,869325,-5130675,-0.8551125,4.6,Action,Marc Singer,Sylvio Tabet,0
59728,The 5th Quarter,6000000,399611,-5600389,-0.9333981666666666,4.7,Drama,Aidan Quinn,Rick Bieber,0
58882,Snow Flower and the Secret Fan,134005,1332231,1198226,8.941651430916757,5.3,Drama,Li Bingbing,Wayne Wang,1
13827,"Surfer, Dude",6000000,69497,-5930503,-0.9884171666666667,4.7,Comedy,Matthew McConaughey,S.R. Bindler,0
97614,Deadfall,12000000,66351,-11933649,-0.99447075,5.6,Crime,Eric Bana,Stefan Ruzowitzky,0
837,Videodrome,5952000,2120439,-3831561,-0.6437434475806452,7.1,Horror,James Woods,David Cronenberg,0
1555,The Spanish Apartment,5300000,3897799,-1402201,-0.26456622641509436,7.0,Drama,Romain Duris,Cédric Klapisch,0
244783,Song One,6000000,32251,-5967749,-0.9946248333333333,5.5,Drama,Anne Hathaway,Kate Barker-Froyland,0
16564,Winter in Wartime,4000000,530048,-3469952,-0.867488,6.8,Drama,Martijn Lakemeier,Martin Koolhoven,0
3482,The Train,5800000,6800000,1000000,0.1724137931034483,7.2,Action,Burt Lancaster,John Frankenheimer,0
8982,The Protector,6000000,27165581,21165581,3.5275968333333334,6.8,Action,Tony Jaa,Prachya Pinkaew,1
455,Bend It Like Beckham,3500159,76578641,73078482,20.878617799934233,6.2,Comedy,Parminder Nagra,Gurinder Chadha,1
14351,Crossover,5800000,7000000,1200000,0.20689655172413793,4.2,Action,Anthony Mackie,Preston A. Whitmore II,0
10664,[REC]²,5600000,18469680,12869680,2.298157142857143,6.4,Thriller,Manuela Velasco,Jaume Balagueró,1
9277,The Sting,5500000,159616327,154116327,28.021150363636362,7.9,Comedy,Paul Newman,George Roy Hill,1
9443,Chariots of Fire,5500000,58972904,53472904,9.722346181818182,6.8,Drama,Ben Cross,Hugh Hudson,1
11901,High Plains Drifter,5500000,15700000,10200000,1.8545454545454545,7.4,Western,Clint Eastwood,Clint Eastwood,1
33155,Galaxina,5500000,4865000,-635000,-0.11545454545454545,3.3,Comedy,Dorothy Stratten,William Sachs,0
321,Mambo Italiano,4361898,3031801,-1330097,-0.30493537446313507,5.6,Comedy,Luke Kirby,Émile Gaudreault,0
4997,Wonderland,5000000,2466444,-2533556,-0.5067112,6.2,Crime,Val Kilmer,James Cox,0
925,Do the Right Thing,6500000,37295445,30795445,4.7377607692307695,7.6,Drama,Danny Aiello,Spike Lee,1
7913,Rang De Basanti,2200000,11502151,9302151,4.228250454545455,7.2,Drama,Aamir Khan,Rakeysh Omprakash Mehra,1
230266,Miss Julie,5500000,5000000,-500000,-0.09090909090909091,5.9,Drama,Jessica Chastain,Liv Ullmann,0
215,Saw II,4000000,152925093,148925093,37.23127325,6.3,Horror,Tobin Bell,Darren Lynn Bousman,1
333371,10 Cloverfield Lane,15000000,108286421,93286421,6.219094733333334,6.8,Thriller,Mary Elizabeth Winstead,Dan Trachtenberg,1
9012,Jackass: The Movie,5000000,64282312,59282312,11.8564624,6.1,Documentary,Johnny Knoxville,Jeff Tremaine,1
345911,Lights Out,4900000,44107032,39207032,8.001435102040816,6.3,Horror,Teresa Palmer,David F. Sandberg,1
72571,Paranormal Activity 3,5000000,205703818,200703818,40.1407636,5.9,Horror,Katie Featherston,Henry Joost,1
242512,Ouija,5000000,103590271,98590271,19.7180542,4.9,Horror,Olivia Cooke,Stiles White,1
10072,A Nightmare on Elm Street 3: Dream Warriors,5000000,44793222,39793222,7.9586444,6.5,Horror,Robert Englund,Chuck Russell,1
211954,Instructions Not Included,5500000,99067206,93567206,17.012219272727272,7.5,Comedy,Loreto Peralta,Eugenio Derbez,1
82990,Paranormal Activity 4,5000000,142817992,137817992,27.5635984,5.2,Horror,Katie Featherston,Henry Joost,1
29912,The Robe,4100000,36000000,31900000,7.780487804878049,6.4,Drama,Richard Burton,Henry Koster,1
11843,The Return of the Pink Panther,5000000,41833347,36833347,7.3666694,6.7,Comedy,Peter Sellers,Blake Edwards,1
11284,Freddy's Dead: The Final Nightmare,11000000,34872033,23872033,2.170184818181818,5.1,Horror,Robert Englund,Rachel Talalay,1
504,Monster,8000000,60378584,52378584,6.547323,7.0,Crime,Charlize Theron,Patty Jenkins,1
173,"20,000 Leagues Under the Sea",5000000,28200000,23200000,4.64,6.8,Adventure,Kirk Douglas,Richard Fleischer,1
227348,Paranormal Activity: The Marked Ones,5000000,86362372,81362372,16.2724744,5.2,Horror,Andrew Jacobs,Christopher B. Landon,1
1955,The Elephant Man,5000000,26010864,21010864,4.2021728,7.9,Drama,Anthony Hopkins,David Lynch,1
152532,Dallas Buyers Club,5000000,55198285,50198285,10.039657,7.9,Drama,Matthew McConaughey,Jean-Marc Vallée,1
243940,The Lazarus Effect,3300000,64110728,60810728,18.427493333333334,5.1,Thriller,Olivia Wilde,David Gelb,1
77,Memento,9000000,39723096,30723096,3.4136773333333332,8.1,Mystery,Guy Pearce,Christopher Nolan,1
157547,Oculus,5000000,44030246,39030246,7.8060492,6.3,Horror,Karen Gillan,Mike Flanagan,1
2295,Clerks II,5000000,26888376,21888376,4.3776752,6.9,Comedy,Brian O'Halloran,Kevin Smith,1
71,Billy Elliot,5000000,110000000,105000000,21.0,7.4,Drama,Jamie Bell,Stephen Daldry,1
147773,The Way Way Back,4600000,23198652,18598652,4.043185217391304,7.1,Comedy,Liam James,Nat Faxon,1
24266,The Man from Snowy River,3500000,20659423,17159423,4.902692285714286,6.8,Family,Tom Burlinson,George T. Miller,1
59968,Our Idiot Brother,10000000,17273593,7273593,0.7273593,5.9,Comedy,Paul Rudd,Jesse Peretz,0
323677,Race,5000000,24804129,19804129,3.9608258,7.1,Action,Stephan James,Stephen Hopkins,1
256274,"As Above, So Below",5000000,40100000,35100000,7.02,6.1,Horror,Perdita Weeks,John Erick Dowdle,1
284293,Still Alice,5000000,43884652,38884652,7.7769304,7.5,Drama,Julianne Moore,Richard Glatzer,1
24973,The Egyptian,5000000,15000000,10000000,2.0,6.0,History,Jean Simmons,Michael Curtiz,1
21610,Nighthawks,5000000,19905359,14905359,2.9810718,6.4,Action,Sylvester Stallone,Bruce Malmuth,1
10283,Friday the 13th Part VIII: Jason Takes Manhattan,5000000,14000000,9000000,1.8,4.8,Horror,Kane Hodder,Rob Hedden,1
8346,My Big Fat Greek Wedding,5000000,368744044,363744044,72.7488088,6.2,Comedy,Nia Vardalos,Joel Zwick,1
122081,Spring Breakers,5000000,31724284,26724284,5.3448568,5.0,Drama,James Franco,Harmony Korine,1
10987,Halloween: The Curse of Michael Myers,5000000,15116634,10116634,2.0233268,5.0,Horror,Donald Pleasence,Joe Chappelle,1
1391,Y Tu Mamá También,5000000,33616692,28616692,5.7233384,7.3,Drama,Gael García Bernal,Alfonso Cuarón,1
747,Shaun of the Dead,4000000,30039392,26039392,6.509848,7.5,Horror,Simon Pegg,Edgar Wright,1
26748,Lone Star,5000000,13269963,8269963,1.6539926,6.9,Drama,Chris Cooper,John Sayles,1
11357,Halloween 4: The Return of Michael Myers,5000000,17768757,12768757,2.5537514,5.9,Horror,Donald Pleasence,Dwight H. Little,1
14854,Lone Wolf McQuade,5000000,12232628,7232628,1.4465256,5.5,Action,Chuck Norris,Steve Carver,1
50357,Apollo 18,5000000,25562924,20562924,4.1125848,5.0,Horror,Ryan Robbins,Gonzalo López-Gallego,1
13090,Sunshine Cleaning,5000000,16174377,11174377,2.2348754,6.5,Comedy,Amy Adams,Christine Jeffs,1
192141,No Escape,5000000,54418872,49418872,9.8837744,6.7,Action,Owen Wilson,John Erick Dowdle,1
29996,Solomon and Sheba,5000000,12200000,7200000,1.44,5.4,Drama,Yul Brynner,King Vidor,1
351819,Fifty Shades of Black,20000000,21164799,1164799,0.05823995,4.3,Romance,Marlon Wayans,Michael Tiddes,0
22649,A Farewell to Arms,4,25,21,5.25,6.2,Drama,Helen Hayes,Frank Borzage,1
11042,The Barbarian Invasions,8000000,3432342,-4567658,-0.57095725,6.7,Comedy,Rémy Girard,Denys Arcand,0
17339,Force 10 from Navarone,5000000,7230000,2230000,0.446,6.4,Action,Harrison Ford,Guy Hamilton,0
335,Once Upon a Time in the West,5000000,5321508,321508,0.0643016,8.1,Western,Henry Fonda,Sergio Leone,0
15745,Made,5000000,5476060,476060,0.095212,6.3,Action,Vince Vaughn,Jon Favreau,0
17431,Moon,5000000,9760104,4760104,0.9520208,7.6,Science Fiction,Sam Rockwell,Duncan Jones,0
78394,Sea Rex 3D: Journey to a Prehistoric World,5000000,4074023,-925977,-0.1851954,5.9,Documentary,Guillaume Denaiffe,Ronan Chapalain,0
10217,The Sweet Hereafter,5000000,3263585,-1736415,-0.347283,6.8,Drama,Ian Holm,Atom Egoyan,0
46332,Of Gods and Men,4000000,41424067,37424067,9.35601675,6.5,Drama,Lambert Wilson,Xavier Beauvois,1
13996,Bottle Shock,5000000,4040588,-959412,-0.1918824,6.6,Comedy,Alan Rickman,Randall Miller,0
1024,Heavenly Creatures,5000000,3049135,-1950865,-0.390173,7.0,Drama,Melanie Lynskey,Peter Jackson,0
343795,90 Minutes in Heaven,5000000,4842699,-157301,-0.0314602,5.4,Drama,Kate Bosworth,Michael Polish,0
45658,Everything Must Go,5000000,2614773,-2385227,-0.4770454,6.0,Comedy,Rebecca Hall,Dan Rush,0
16148,Zero Effect,5000000,1980338,-3019662,-0.6039324,6.0,Comedy,Bill Pullman,Jake Kasdan,0
4553,The Machinist,5000000,8203235,3203235,0.640647,7.3,Thriller,Christian Bale,Brad Anderson,0
245916,Kill the Messenger,5000000,2450846,-2549154,-0.5098308,6.6,Thriller,Jeremy Renner,Michael Cuesta,0
27585,Rabbit Hole,5000000,5129058,129058,0.0258116,6.9,Drama,Nicole Kidman,John Cameron Mitchell,0
1415,Party Monster,5000000,742898,-4257102,-0.8514204,5.9,Comedy,Seth Green,Fenton Bailey,0
313922,Green Room,5000000,3220371,-1779629,-0.3559258,6.7,Horror,Anton Yelchin,Jeremy Saulnier,0
199933,Atlas Shrugged Part III: Who is John Galt?,5000000,846704,-4153296,-0.8306592,3.9,Drama,Eric Allan Kramer,James Manera,0
13685,Bottle Rocket,7000000,560069,-6439931,-0.9199901428571429,6.8,Comedy,Luke Wilson,Wes Anderson,0
46838,Tucker and Dale vs Evil,5000000,5476793,476793,0.0953586,7.3,Comedy,Alan Tudyk,Eli Craig,0
298312,The Visit,5000000,98450062,93450062,18.6900124,6.0,Horror,Olivia DeJonge,M. Night Shyamalan,1
11600,Redacted,5000000,782102,-4217898,-0.8435796,6.2,Drama,Izzy Diaz,Brian De Palma,0
31175,Soul Kitchen,5000000,17872796,12872796,2.5745592,7.1,Drama,Adam Bousdoukos,Fatih Akin,1
12498,Sling Blade,1000000,24475416,23475416,23.475416,7.4,Drama,Billy Bob Thornton,Billy Bob Thornton,1
77949,The Awakening,4798235,209696,-4588539,-0.9562972634729229,6.3,Horror,Rebecca Hall,Nick Murphy ,0
1690,Hostel,4800000,80578934,75778934,15.787277916666667,5.7,Horror,Jay Hernandez,Eli Roth,1
64720,Take Shelter,5000000,3099314,-1900686,-0.3801372,7.1,Thriller,Michael Shannon,Jeff Nichols,0
16337,The Texas Chainsaw Massacre 2,4700000,8025872,3325872,0.7076323404255319,5.9,Horror,Dennis Hopper,Tobe Hooper,0
11577,Pat Garrett & Billy the Kid,4638783,11000000,6361217,1.3713116134123973,7.2,Western,James Coburn,Sam Peckinpah,1
77987,Only God Forgives,4800000,10337387,5537387,1.1536222916666667,5.6,Drama,Ryan Gosling,Nicolas Winding Refn,1
9336,Police Academy,4500000,146198896,141698896,31.488643555555555,6.5,Comedy,Steve Guttenberg,Hugh Wilson,1
5689,The Blue Lagoon,4500000,58853106,54353106,12.078468,5.8,Romance,Brooke Shields,Randal Kleiser,1
712,Four Weddings and a Funeral,6000000,254700832,248700832,41.45013866666667,6.6,Comedy,Hugh Grant,Mike Newell,1
13342,Fast Times at Ridgemont High,4500000,27092880,22592880,5.02064,7.0,Comedy,Sean Penn,Amy Heckerling,1
10339,Moby Dick,4500000,10400000,5900000,1.3111111111111111,6.9,Adventure,Gregory Peck,John Huston,1
1429,25th Hour,15000000,13060843,-1939157,-0.12927713333333332,7.2,Crime,Edward Norton,Spike Lee,0
